city_id,zone_id,date,pm25,pm10,no2,pollution_trend_3days,humidity,wind_speed,rainfall_last_3_days,water_quality_index,reservoir_level,violations_last_7_days,avg_violation_severity,repeat_offender_rate,population_density,industrial_density,green_cover_percentage,drainage_quality_index,social_vulnerability_index,risk_score,pm25_lag1,pm25_lag2,pm25_lag3,risk_score_lag1,risk_score_lag2,risk_score_lag3,violations_last_7_days_lag1,violations_last_7_days_lag2,violations_last_7_days_lag3,pm25_7day_avg,pm25_t1,risk_t1,pm25_t3,risk_t3,pm25_t7,risk_t7,high_risk_zone
Delhi,Central_Delhi,2025-04-13,154,256,31,0,47,5,5,58,45,8,4.9,0.34,14933,0.47,29,0.38,0.73,22.32,202.0,87.0,167.0,22.34,20.96,20.94,6.0,8.0,9.0,139.57142857142858,182.0,20.06,181.0,24.42,85.0,20.02,0
Delhi,Central_Delhi,2025-04-14,182,187,65,-1,83,7,3,76,63,5,2.82,0.15,13016,0.48,6,0.77,0.33,20.06,154.0,202.0,87.0,22.32,22.34,20.96,8.0,6.0,8.0,149.57142857142858,85.0,14.68,161.0,22.06,191.0,23.7,0
Delhi,Central_Delhi,2025-04-15,85,246,50,1,73,1,16,60,38,0,2.5,0.7,9192,0.64,11,0.77,0.3,14.68,182.0,154.0,202.0,20.06,22.32,22.34,5.0,8.0,6.0,141.71428571428572,181.0,24.42,180.0,22.54,81.0,19.5,0
Delhi,Central_Delhi,2025-04-16,181,246,50,0,61,3,5,49,58,11,3.49,0.32,12211,0.46,29,0.37,0.67,24.42,85.0,182.0,154.0,14.68,20.06,22.32,0.0,5.0,8.0,151.14285714285714,161.0,22.06,168.0,23.02,138.0,18.2,0
Delhi,Central_Delhi,2025-04-17,161,238,42,0,53,1,19,51,53,10,3.41,0.41,8878,0.52,5,0.48,0.37,22.06,181.0,85.0,182.0,24.42,14.68,20.06,11.0,0.0,5.0,150.28571428571428,180.0,22.54,85.0,20.02,88.0,20.16,0
Delhi,Central_Delhi,2025-04-18,180,191,39,0,53,7,4,74,67,6,3.05,0.71,13453,0.62,13,0.69,0.81,22.54,161.0,181.0,85.0,22.06,24.42,14.68,10.0,11.0,0.0,163.57142857142858,168.0,23.02,191.0,23.7,165.0,20.46,0
Delhi,Central_Delhi,2025-04-19,168,286,47,1,44,2,17,79,78,9,4.29,0.45,12590,0.57,18,0.63,0.46,23.02,180.0,161.0,181.0,22.54,22.06,24.42,6.0,10.0,11.0,158.71428571428572,85.0,20.02,81.0,19.5,100.0,19.98,0
Delhi,Central_Delhi,2025-04-20,85,275,37,1,40,5,9,70,52,7,2.49,0.51,15040,0.59,5,0.36,0.63,20.02,168.0,180.0,161.0,23.02,22.54,22.06,9.0,6.0,10.0,148.85714285714286,191.0,23.7,138.0,18.2,213.0,23.68,0
Delhi,Central_Delhi,2025-04-21,191,159,61,1,53,6,11,66,30,8,2.16,0.11,12976,0.73,13,0.56,0.83,23.7,85.0,168.0,180.0,20.02,23.02,22.54,7.0,9.0,6.0,150.14285714285714,81.0,19.5,88.0,20.16,185.0,22.72,0
Delhi,Central_Delhi,2025-04-22,81,227,37,1,75,5,8,59,53,7,3.33,0.25,12534,0.76,11,0.49,0.77,19.5,191.0,85.0,168.0,23.7,20.02,23.02,8.0,7.0,9.0,149.57142857142858,138.0,18.2,165.0,20.46,124.0,16.28,0
Delhi,Central_Delhi,2025-04-23,138,217,60,-1,57,6,1,55,51,3,4.93,0.26,12812,0.66,10,0.42,0.39,18.2,81.0,191.0,85.0,19.5,23.7,20.02,7.0,8.0,7.0,143.42857142857142,88.0,20.16,100.0,19.98,212.0,26.24,0
Delhi,Central_Delhi,2025-04-24,88,222,64,0,47,5,6,77,73,7,4.61,0.12,12668,0.75,14,0.65,0.78,20.16,138.0,81.0,191.0,18.2,19.5,23.7,3.0,7.0,8.0,133.0,165.0,20.46,213.0,23.68,97.0,19.16,0
Delhi,Central_Delhi,2025-04-25,165,235,53,1,41,4,11,40,42,6,1.57,0.63,15672,0.81,19,0.32,0.41,20.46,88.0,138.0,81.0,20.16,18.2,19.5,7.0,3.0,7.0,130.85714285714286,100.0,19.98,185.0,22.72,138.0,17.44,0
Delhi,Central_Delhi,2025-04-26,100,190,62,-1,69,6,3,57,75,9,2.52,0.45,8532,0.86,17,0.32,0.67,19.98,165.0,88.0,138.0,20.46,20.16,18.2,6.0,7.0,3.0,121.14285714285714,213.0,23.68,124.0,16.28,216.0,19.72,0
Delhi,Central_Delhi,2025-04-27,213,289,41,1,77,4,4,44,54,6,4.02,0.73,10871,0.48,12,0.32,0.44,23.68,100.0,165.0,88.0,19.98,20.46,20.16,9.0,6.0,7.0,139.42857142857142,185.0,22.72,212.0,26.24,107.0,13.64,0
Delhi,Central_Delhi,2025-04-28,185,163,46,0,44,1,19,67,66,11,4.71,0.69,8866,0.5,11,0.36,0.53,22.72,213.0,100.0,165.0,23.68,19.98,20.46,6.0,9.0,6.0,138.57142857142858,124.0,16.28,97.0,19.16,84.0,17.14,0
Delhi,Central_Delhi,2025-04-29,124,214,44,1,57,3,12,46,79,1,1.83,0.22,14905,0.46,13,0.44,0.38,16.28,185.0,213.0,100.0,22.72,23.68,19.98,11.0,6.0,9.0,144.71428571428572,212.0,26.24,138.0,17.44,85.0,21.1,0
Delhi,Central_Delhi,2025-04-30,212,297,48,0,53,4,14,42,76,7,4.79,0.51,13264,0.37,11,0.62,0.75,26.24,124.0,185.0,213.0,16.28,22.72,23.68,1.0,11.0,6.0,155.28571428571428,97.0,19.16,216.0,19.72,125.0,20.58,0
Delhi,Central_Delhi,2025-05-01,97,205,45,-1,65,1,17,48,67,4,1.56,0.76,11500,0.64,6,0.62,0.82,19.16,212.0,124.0,185.0,26.24,16.28,22.72,7.0,1.0,11.0,156.57142857142858,138.0,17.44,107.0,13.64,162.0,19.72,0
Delhi,Central_Delhi,2025-05-02,138,235,36,1,57,3,2,46,48,3,1.75,0.42,11908,0.49,29,0.4,0.41,17.44,97.0,212.0,124.0,19.16,26.24,16.28,4.0,7.0,1.0,152.71428571428572,216.0,19.72,84.0,17.14,191.0,18.86,0
Delhi,Central_Delhi,2025-05-03,216,190,57,1,54,2,13,45,39,2,3.68,0.2,15600,0.69,25,0.77,0.39,19.72,138.0,97.0,212.0,17.44,19.16,26.24,3.0,4.0,7.0,169.28571428571428,107.0,13.64,85.0,21.1,204.0,22.74,0
Delhi,Central_Delhi,2025-05-04,107,156,30,0,74,7,18,67,32,0,3.91,0.76,13085,0.35,28,0.34,0.46,13.64,216.0,138.0,97.0,19.72,17.44,19.16,2.0,3.0,4.0,154.14285714285714,84.0,17.14,125.0,20.58,86.0,17.24,0
Delhi,Central_Delhi,2025-05-05,84,174,39,-1,52,1,4,76,47,11,3.46,0.38,12443,0.88,17,0.51,0.3,17.14,107.0,216.0,138.0,13.64,19.72,17.44,0.0,2.0,3.0,139.71428571428572,85.0,21.1,162.0,19.72,191.0,20.28,0
Delhi,Central_Delhi,2025-05-06,85,289,62,-1,42,5,1,50,50,10,1.79,0.39,13600,0.39,20,0.69,0.58,21.1,84.0,107.0,216.0,17.14,13.64,19.72,11.0,0.0,2.0,134.14285714285714,125.0,20.58,191.0,18.86,122.0,19.74,0
Delhi,Central_Delhi,2025-05-07,125,291,38,-1,65,4,13,75,63,8,2.29,0.74,10396,0.38,6,0.72,0.34,20.58,85.0,84.0,107.0,21.1,17.14,13.64,10.0,11.0,0.0,121.71428571428571,162.0,19.72,204.0,22.74,104.0,16.66,0
Delhi,Central_Delhi,2025-05-08,162,273,61,0,45,1,8,58,76,2,3.83,0.11,13547,0.51,19,0.63,0.42,19.72,125.0,85.0,84.0,20.58,21.1,17.14,8.0,10.0,11.0,131.0,191.0,18.86,86.0,17.24,165.0,21.9,0
Delhi,Central_Delhi,2025-05-09,191,153,54,0,45,5,10,51,30,2,1.65,0.47,13557,0.35,15,0.6,0.48,18.86,162.0,125.0,85.0,19.72,20.58,21.1,2.0,8.0,10.0,138.57142857142858,204.0,22.74,191.0,20.28,188.0,21.34,0
Delhi,Central_Delhi,2025-05-10,204,187,44,1,55,5,7,53,53,7,2.06,0.18,12997,0.82,23,0.71,0.68,22.74,191.0,162.0,125.0,18.86,19.72,20.58,2.0,2.0,8.0,136.85714285714286,86.0,17.24,122.0,19.74,125.0,21.88,0
Delhi,Central_Delhi,2025-05-11,86,184,53,1,54,1,16,56,42,3,4.34,0.17,11963,0.36,7,0.37,0.69,17.24,204.0,191.0,162.0,22.74,18.86,19.72,7.0,2.0,2.0,133.85714285714286,191.0,20.28,104.0,16.66,212.0,21.74,0
Delhi,Central_Delhi,2025-05-12,191,219,30,1,65,2,9,72,79,2,1.75,0.77,13543,0.33,20,0.69,0.61,20.28,86.0,204.0,191.0,17.24,22.74,18.86,3.0,7.0,2.0,149.14285714285714,122.0,19.74,165.0,21.9,125.0,16.34,0
Delhi,Central_Delhi,2025-05-13,122,194,32,-1,54,6,14,54,62,6,3.47,0.33,8647,0.52,11,0.58,0.73,19.74,191.0,86.0,204.0,20.28,17.24,22.74,2.0,3.0,7.0,154.42857142857142,104.0,16.66,188.0,21.34,212.0,23.48,0
Delhi,Central_Delhi,2025-05-14,104,172,52,0,81,3,10,59,42,6,1.98,0.68,8601,0.9,21,0.44,0.41,16.66,122.0,191.0,86.0,19.74,20.28,17.24,6.0,2.0,3.0,151.42857142857142,165.0,21.9,125.0,21.88,172.0,22.06,0
Delhi,Central_Delhi,2025-05-15,165,204,68,-1,68,5,0,73,30,6,3.64,0.63,10137,0.89,11,0.63,0.65,21.9,104.0,122.0,191.0,16.66,19.74,20.28,6.0,6.0,2.0,151.85714285714286,188.0,21.34,212.0,21.74,143.0,18.94,0
Delhi,Central_Delhi,2025-05-16,188,237,58,1,58,1,9,57,36,5,2.8,0.25,11223,0.53,9,0.54,0.38,21.34,165.0,104.0,122.0,21.9,16.66,19.74,6.0,6.0,6.0,151.42857142857142,125.0,21.88,125.0,16.34,219.0,25.76,0
Delhi,Central_Delhi,2025-05-17,125,212,69,0,56,1,16,61,52,6,4.54,0.56,15404,0.81,12,0.66,0.89,21.88,188.0,165.0,104.0,21.34,21.9,16.66,5.0,6.0,6.0,140.14285714285714,212.0,21.74,212.0,23.48,92.0,15.64,0
Delhi,Central_Delhi,2025-05-18,212,277,67,0,74,4,10,79,44,1,3.03,0.16,9019,0.51,6,0.58,0.37,21.74,125.0,188.0,165.0,21.88,21.34,21.9,6.0,5.0,6.0,158.14285714285714,125.0,16.34,172.0,22.06,191.0,21.98,0
Delhi,Central_Delhi,2025-05-19,125,291,34,0,78,1,12,46,33,0,2.09,0.74,15895,0.89,27,0.61,0.32,16.34,212.0,125.0,188.0,21.74,21.88,21.34,1.0,6.0,5.0,148.71428571428572,212.0,23.48,143.0,18.94,147.0,16.68,0
Delhi,Central_Delhi,2025-05-20,212,223,45,-1,48,5,10,61,52,4,4.19,0.63,13376,0.79,19,0.7,0.8,23.48,125.0,212.0,125.0,16.34,21.74,21.88,0.0,1.0,6.0,161.57142857142858,172.0,22.06,219.0,25.76,128.0,21.62,0
Delhi,Central_Delhi,2025-05-21,172,173,44,0,44,6,6,79,32,11,2.39,0.31,11414,0.76,14,0.36,0.5,22.06,212.0,125.0,212.0,23.48,16.34,21.74,4.0,0.0,1.0,171.28571428571428,143.0,18.94,92.0,15.64,93.0,20.28,0
Delhi,Central_Delhi,2025-05-22,143,152,66,-1,66,2,18,45,48,10,4.74,0.14,13725,0.32,28,0.57,0.33,18.94,172.0,212.0,125.0,22.06,23.48,16.34,11.0,4.0,0.0,168.14285714285714,219.0,25.76,191.0,21.98,126.0,17.86,0
Delhi,Central_Delhi,2025-05-23,219,153,60,1,56,7,16,70,77,11,2.63,0.29,14606,0.39,22,0.5,0.87,25.76,143.0,172.0,212.0,18.94,22.06,23.48,10.0,11.0,4.0,172.57142857142858,92.0,15.64,147.0,16.68,97.0,16.44,0
Delhi,Central_Delhi,2025-05-24,92,226,57,-1,44,7,12,77,59,2,2.81,0.31,15779,0.53,21,0.72,0.39,15.64,219.0,143.0,172.0,25.76,18.94,22.06,11.0,10.0,11.0,167.85714285714286,191.0,21.98,128.0,21.62,194.0,22.96,0
Delhi,Central_Delhi,2025-05-25,191,182,39,1,67,4,11,63,60,5,1.9,0.67,10932,0.65,13,0.76,0.74,21.98,92.0,219.0,143.0,15.64,25.76,18.94,2.0,11.0,10.0,164.85714285714286,147.0,16.68,93.0,20.28,158.0,21.04,0
Delhi,Central_Delhi,2025-05-26,147,176,35,0,53,6,0,59,44,4,3.15,0.62,11287,0.81,25,0.41,0.33,16.68,191.0,92.0,219.0,21.98,15.64,25.76,5.0,2.0,11.0,168.0,128.0,21.62,126.0,17.86,181.0,22.06,0
Delhi,Central_Delhi,2025-05-27,128,192,34,0,73,1,19,63,64,8,2.75,0.41,14453,0.47,8,0.53,0.85,21.62,147.0,191.0,92.0,16.68,21.98,15.64,4.0,5.0,2.0,156.0,93.0,20.28,97.0,16.44,182.0,23.2,0
Delhi,Central_Delhi,2025-05-28,93,232,64,-1,67,7,0,77,45,8,1.74,0.51,13508,0.89,22,0.55,0.72,20.28,128.0,147.0,191.0,21.62,16.68,21.98,8.0,4.0,5.0,144.71428571428572,126.0,17.86,194.0,22.96,164.0,22.34,0
Delhi,Central_Delhi,2025-05-29,126,211,60,0,54,6,11,51,59,0,4.89,0.19,15243,0.6,29,0.68,0.76,17.86,93.0,128.0,147.0,20.28,21.62,16.68,8.0,8.0,4.0,142.28571428571428,97.0,16.44,158.0,21.04,205.0,23.02,0
Delhi,Central_Delhi,2025-05-30,97,154,46,-1,40,5,3,75,53,3,3.21,0.29,8608,0.62,9,0.75,0.62,16.44,126.0,93.0,128.0,17.86,20.28,21.62,0.0,8.0,8.0,124.85714285714286,194.0,22.96,181.0,22.06,82.0,15.78,0
Delhi,Central_Delhi,2025-05-31,194,158,61,-1,73,2,18,50,37,7,4.92,0.11,9525,0.38,9,0.7,0.73,22.96,97.0,126.0,93.0,16.44,17.86,20.28,3.0,0.0,8.0,139.42857142857142,158.0,21.04,182.0,23.2,112.0,21.08,0
Delhi,Central_Delhi,2025-06-01,158,150,66,0,72,7,5,61,58,11,1.61,0.18,12482,0.5,28,0.55,0.52,21.04,194.0,97.0,126.0,22.96,16.44,17.86,7.0,3.0,0.0,134.71428571428572,181.0,22.06,164.0,22.34,111.0,22.24,0
Delhi,Central_Delhi,2025-06-02,181,298,42,1,66,7,9,48,53,7,1.64,0.25,14493,0.71,28,0.68,0.39,22.06,158.0,194.0,97.0,21.04,22.96,16.44,11.0,7.0,3.0,139.57142857142858,182.0,23.2,205.0,23.02,139.0,20.86,0
Delhi,Central_Delhi,2025-06-03,182,173,67,-1,66,5,8,78,70,11,3.45,0.71,9503,0.5,25,0.45,0.62,23.2,181.0,158.0,194.0,22.06,21.04,22.96,7.0,11.0,7.0,147.28571428571428,164.0,22.34,82.0,15.78,95.0,21.0,0
Delhi,Central_Delhi,2025-06-04,164,276,41,1,80,4,12,55,42,9,3.45,0.74,13577,0.82,17,0.42,0.42,22.34,182.0,181.0,158.0,23.2,22.06,21.04,11.0,7.0,11.0,157.42857142857142,205.0,23.02,112.0,21.08,186.0,20.94,0
Delhi,Central_Delhi,2025-06-05,205,196,59,0,59,2,17,75,78,9,3.04,0.53,10154,0.73,19,0.5,0.48,23.02,164.0,182.0,181.0,22.34,23.2,22.06,9.0,11.0,7.0,168.71428571428572,82.0,15.78,111.0,22.24,207.0,21.52,0
Delhi,Central_Delhi,2025-06-06,82,164,31,1,71,2,2,40,58,8,2.85,0.19,12600,0.75,28,0.59,0.42,15.78,205.0,164.0,182.0,23.02,22.34,23.2,9.0,9.0,11.0,166.57142857142858,112.0,21.08,139.0,20.86,187.0,20.7,0
Delhi,Central_Delhi,2025-06-07,112,276,63,-1,44,3,5,52,63,9,1.97,0.64,13068,0.6,21,0.45,0.51,21.08,82.0,205.0,164.0,15.78,23.02,22.34,8.0,9.0,9.0,154.85714285714286,111.0,22.24,95.0,21.0,180.0,21.82,0
Delhi,Central_Delhi,2025-06-08,111,213,67,0,60,1,0,73,75,11,4.5,0.67,9678,0.45,7,0.55,0.68,22.24,112.0,82.0,205.0,21.08,15.78,23.02,9.0,8.0,9.0,148.14285714285714,139.0,20.86,186.0,20.94,167.0,18.32,0
Delhi,Central_Delhi,2025-06-09,139,210,40,-1,59,1,5,48,47,10,4.04,0.21,11265,0.6,10,0.56,0.45,20.86,111.0,112.0,82.0,22.24,21.08,15.78,11.0,9.0,8.0,142.14285714285714,95.0,21.0,207.0,21.52,117.0,19.96,0
Delhi,Central_Delhi,2025-06-10,95,159,69,-1,70,3,1,70,31,11,4.77,0.67,14353,0.67,17,0.54,0.82,21.0,139.0,111.0,112.0,20.86,22.24,21.08,10.0,11.0,9.0,129.71428571428572,186.0,20.94,187.0,20.7,215.0,23.7,0
Delhi,Central_Delhi,2025-06-11,186,258,65,-1,81,5,4,74,55,1,3.61,0.62,13342,0.49,9,0.39,0.5,20.94,95.0,139.0,111.0,21.0,20.86,22.24,11.0,10.0,11.0,132.85714285714286,207.0,21.52,180.0,21.82,213.0,23.42,0
Delhi,Central_Delhi,2025-06-12,207,165,68,0,77,3,9,77,66,1,3.58,0.39,12383,0.47,29,0.53,0.89,21.52,186.0,95.0,139.0,20.94,21.0,20.86,1.0,11.0,10.0,133.14285714285714,187.0,20.7,167.0,18.32,150.0,17.08,0
Delhi,Central_Delhi,2025-06-13,187,213,35,1,79,5,14,56,56,5,3.55,0.64,11908,0.57,23,0.49,0.53,20.7,207.0,186.0,95.0,21.52,20.94,21.0,1.0,1.0,11.0,148.14285714285714,180.0,21.82,117.0,19.96,94.0,17.92,0
Delhi,Central_Delhi,2025-06-14,180,277,46,1,70,7,9,47,75,1,1.83,0.67,14426,0.34,26,0.55,0.8,21.82,187.0,207.0,186.0,20.7,21.52,20.94,5.0,1.0,1.0,157.85714285714286,167.0,18.32,215.0,23.7,130.0,19.68,0
Delhi,Central_Delhi,2025-06-15,167,212,49,-1,70,6,4,53,65,1,3.44,0.17,14989,0.71,11,0.74,0.41,18.32,180.0,187.0,207.0,21.82,20.7,21.52,1.0,5.0,1.0,165.85714285714286,117.0,19.96,213.0,23.42,92.0,18.66,0
Delhi,Central_Delhi,2025-06-16,117,205,40,-1,58,7,16,49,73,4,4.72,0.63,8886,0.74,8,0.48,0.85,19.96,167.0,180.0,187.0,18.32,21.82,20.7,1.0,1.0,5.0,162.71428571428572,215.0,23.7,150.0,17.08,162.0,21.88,0
Delhi,Central_Delhi,2025-06-17,215,213,51,0,51,3,10,44,49,11,4.33,0.55,8656,0.5,23,0.63,0.39,23.7,117.0,167.0,180.0,19.96,18.32,21.82,4.0,1.0,1.0,179.85714285714286,213.0,23.42,94.0,17.92,118.0,21.0,0
Delhi,Central_Delhi,2025-06-18,213,193,49,0,64,5,5,63,60,6,2.5,0.52,15217,0.45,9,0.72,0.67,23.42,215.0,117.0,167.0,23.7,19.96,18.32,11.0,4.0,1.0,183.71428571428572,150.0,17.08,130.0,19.68,203.0,24.74,0
Delhi,Central_Delhi,2025-06-19,150,241,32,0,62,1,5,48,46,2,2.69,0.21,13002,0.46,26,0.8,0.31,17.08,213.0,215.0,117.0,23.42,23.7,19.96,6.0,11.0,4.0,175.57142857142858,94.0,17.92,92.0,18.66,131.0,22.92,0
Delhi,Central_Delhi,2025-06-20,94,230,48,1,48,5,10,63,33,8,3.33,0.41,10131,0.89,19,0.38,0.36,17.92,150.0,213.0,215.0,17.08,23.42,23.7,2.0,6.0,11.0,162.28571428571428,130.0,19.68,162.0,21.88,136.0,20.14,0
Delhi,Central_Delhi,2025-06-21,130,226,32,-1,58,4,3,57,61,7,3.54,0.33,14735,0.48,12,0.37,0.5,19.68,94.0,150.0,213.0,17.92,17.08,23.42,8.0,2.0,6.0,155.14285714285714,92.0,18.66,118.0,21.0,170.0,20.82,0
Delhi,Central_Delhi,2025-06-22,92,295,39,-1,43,6,15,66,62,6,1.55,0.28,13459,0.39,23,0.78,0.47,18.66,130.0,94.0,150.0,19.68,17.92,17.08,7.0,8.0,2.0,144.42857142857142,162.0,21.88,203.0,24.74,89.0,20.32,0
Delhi,Central_Delhi,2025-06-23,162,255,40,0,84,6,4,66,62,6,3.92,0.45,14853,0.4,23,0.34,0.67,21.88,92.0,130.0,94.0,18.66,19.68,17.92,6.0,7.0,8.0,150.85714285714286,118.0,21.0,131.0,22.92,160.0,23.0,0
Delhi,Central_Delhi,2025-06-24,118,208,35,1,68,1,19,60,54,8,3.31,0.71,10583,0.33,10,0.42,0.77,21.0,162.0,92.0,130.0,21.88,18.66,19.68,6.0,6.0,7.0,137.0,203.0,24.74,136.0,20.14,191.0,23.0,0
Delhi,Central_Delhi,2025-06-25,203,194,66,-1,42,7,14,74,57,11,3.07,0.54,9323,0.88,22,0.61,0.65,24.74,118.0,162.0,92.0,21.0,21.88,18.66,8.0,6.0,6.0,135.57142857142858,131.0,22.92,170.0,20.82,155.0,18.24,0
Delhi,Central_Delhi,2025-06-26,131,250,43,-1,50,2,0,50,35,9,3.41,0.37,11533,0.48,28,0.74,0.89,22.92,203.0,118.0,162.0,24.74,21.0,21.88,11.0,8.0,6.0,132.85714285714286,136.0,20.14,89.0,20.32,148.0,21.54,0
Delhi,Central_Delhi,2025-06-27,136,292,58,1,41,3,4,76,54,3,3.2,0.76,9241,0.67,29,0.51,0.61,20.14,131.0,203.0,118.0,22.92,24.74,21.0,9.0,11.0,8.0,138.85714285714286,170.0,20.82,160.0,23.0,139.0,19.46,0
Delhi,Central_Delhi,2025-06-28,170,220,46,0,81,1,0,43,69,5,2.03,0.42,15618,0.86,6,0.33,0.49,20.82,136.0,131.0,203.0,20.14,22.92,24.74,3.0,9.0,11.0,144.57142857142858,89.0,20.32,191.0,23.0,205.0,24.46,0
Delhi,Central_Delhi,2025-06-29,89,260,46,0,56,3,18,41,33,5,3.84,0.35,13696,0.35,10,0.38,0.84,20.32,170.0,136.0,131.0,20.82,20.14,22.92,5.0,3.0,9.0,144.14285714285714,160.0,23.0,155.0,18.24,103.0,19.54,0
Delhi,Central_Delhi,2025-06-30,160,222,35,-1,82,3,0,66,63,10,4.77,0.47,11187,0.37,5,0.71,0.61,23.0,89.0,170.0,136.0,20.32,20.82,20.14,5.0,5.0,3.0,143.85714285714286,191.0,23.0,148.0,21.54,217.0,22.34,0
Delhi,Central_Delhi,2025-07-01,191,206,48,-1,61,7,5,48,62,10,1.64,0.78,9749,0.36,15,0.34,0.48,23.0,160.0,89.0,170.0,23.0,20.32,20.82,10.0,5.0,5.0,154.28571428571428,155.0,18.24,139.0,19.46,162.0,23.8,0
Delhi,Central_Delhi,2025-07-02,155,206,58,-1,84,7,6,64,61,0,3.77,0.56,11075,0.79,9,0.65,0.52,18.24,191.0,160.0,89.0,23.0,23.0,20.32,10.0,10.0,5.0,147.42857142857142,148.0,21.54,205.0,24.46,118.0,16.56,0
Delhi,Central_Delhi,2025-07-03,148,217,65,1,79,6,13,72,32,7,3.02,0.53,10050,0.9,24,0.73,0.69,21.54,155.0,191.0,160.0,18.24,23.0,23.0,0.0,10.0,10.0,149.85714285714286,139.0,19.46,103.0,19.54,187.0,21.6,0
Delhi,Central_Delhi,2025-07-04,139,264,65,0,51,7,11,51,60,4,3.09,0.48,15485,0.77,8,0.34,0.34,19.46,148.0,155.0,191.0,21.54,18.24,23.0,7.0,0.0,10.0,150.28571428571428,205.0,24.46,217.0,22.34,218.0,24.02,0
Delhi,Central_Delhi,2025-07-05,205,206,64,-1,44,5,7,75,48,11,1.86,0.24,9232,0.59,21,0.76,0.55,24.46,139.0,148.0,155.0,19.46,21.54,18.24,4.0,7.0,0.0,155.28571428571428,103.0,19.54,162.0,23.8,115.0,15.84,0
Delhi,Central_Delhi,2025-07-06,103,184,41,1,59,2,0,51,37,11,1.84,0.4,9093,0.82,6,0.48,0.46,19.54,205.0,139.0,148.0,24.46,19.46,21.54,11.0,4.0,7.0,157.28571428571428,217.0,22.34,118.0,16.56,92.0,13.82,0
Delhi,Central_Delhi,2025-07-07,217,212,58,1,68,2,9,41,43,3,3.39,0.28,8657,0.5,15,0.58,0.61,22.34,103.0,205.0,139.0,19.54,24.46,19.46,11.0,11.0,4.0,165.42857142857142,162.0,23.8,187.0,21.6,199.0,23.66,0
Delhi,Central_Delhi,2025-07-08,162,292,37,0,42,5,0,75,76,8,2.59,0.54,12882,0.39,9,0.63,0.65,23.8,217.0,103.0,205.0,22.34,19.54,24.46,3.0,11.0,11.0,161.28571428571428,118.0,16.56,218.0,24.02,203.0,25.04,0
Delhi,Central_Delhi,2025-07-09,118,252,35,-1,72,1,15,56,30,0,2.95,0.36,14494,0.63,21,0.62,0.49,16.56,162.0,217.0,103.0,23.8,22.34,19.54,8.0,3.0,11.0,156.0,187.0,21.6,115.0,15.84,152.0,21.42,0
Delhi,Central_Delhi,2025-07-10,187,166,45,0,52,4,9,60,52,5,2.1,0.13,13781,0.54,24,0.31,0.81,21.6,118.0,162.0,217.0,16.56,23.8,22.34,0.0,8.0,3.0,161.57142857142858,218.0,24.02,92.0,13.82,101.0,14.4,0
Delhi,Central_Delhi,2025-07-11,218,175,54,0,51,2,12,75,72,6,3.95,0.57,8447,0.45,12,0.69,0.8,24.02,187.0,118.0,162.0,21.6,16.56,23.8,5.0,0.0,8.0,172.85714285714286,115.0,15.84,199.0,23.66,215.0,24.46,0
Delhi,Central_Delhi,2025-07-12,115,152,64,-1,71,4,2,76,53,1,4.87,0.45,10532,0.8,6,0.6,0.46,15.84,218.0,187.0,118.0,24.02,21.6,16.56,6.0,5.0,0.0,160.0,92.0,13.82,203.0,25.04,159.0,19.12,0
Delhi,Central_Delhi,2025-07-13,92,202,45,0,52,1,10,71,61,0,4.85,0.54,14438,0.65,21,0.37,0.34,13.82,115.0,218.0,187.0,15.84,24.02,21.6,1.0,6.0,5.0,158.42857142857142,199.0,23.66,152.0,21.42,132.0,20.1,0
Delhi,Central_Delhi,2025-07-14,199,244,49,0,74,3,15,75,70,3,4.33,0.19,10927,0.47,19,0.31,0.9,23.66,92.0,115.0,218.0,13.82,15.84,24.02,0.0,1.0,6.0,155.85714285714286,203.0,25.04,101.0,14.4,204.0,20.42,0
Delhi,Central_Delhi,2025-07-15,203,268,54,-1,43,2,3,58,62,8,2.23,0.72,8906,0.73,29,0.49,0.74,25.04,199.0,92.0,115.0,23.66,13.82,15.84,3.0,0.0,1.0,161.71428571428572,152.0,21.42,215.0,24.46,159.0,18.34,0
Delhi,Central_Delhi,2025-07-16,152,209,59,0,74,1,12,76,47,9,4.12,0.29,11459,0.59,8,0.45,0.45,21.42,203.0,199.0,92.0,25.04,23.66,13.82,8.0,3.0,0.0,166.57142857142858,101.0,14.4,159.0,19.12,208.0,22.34,0
Delhi,Central_Delhi,2025-07-17,101,153,32,-1,64,7,7,45,30,3,3.79,0.31,8764,0.7,28,0.43,0.43,14.4,152.0,203.0,199.0,21.42,25.04,23.66,9.0,8.0,3.0,154.28571428571428,215.0,24.46,132.0,20.1,80.0,19.72,0
Delhi,Central_Delhi,2025-07-18,215,291,42,-1,67,5,5,43,38,7,2.42,0.27,13903,0.54,15,0.38,0.5,24.46,101.0,152.0,203.0,14.4,21.42,25.04,3.0,9.0,8.0,153.85714285714286,159.0,19.12,204.0,20.42,103.0,16.68,0
Delhi,Central_Delhi,2025-07-19,159,173,60,0,75,6,12,59,41,2,1.61,0.5,10930,0.33,18,0.6,0.67,19.12,215.0,101.0,152.0,24.46,14.4,21.42,7.0,3.0,9.0,160.14285714285714,132.0,20.1,159.0,18.34,205.0,20.78,0
